id_exp,L_trend,N_acoes,Fator_Max_SMA,Ativar_Preco_Teto,Custo_bps,Slippage_bps,Custo_Total_bps,Retorno_Acumulado_Pct,Retorno_Acumulado_CDI_Pct,Retorno_Anualizado_Pct,Retorno_Anualizado_CDI_Pct,ALPHA_Anualizado_Pct,Volatilidade_Anualizada_Pct,Sharpe_Ratio,Sharpe,Max_Drawdown_Pct,Tempo_Recuperacao_Dias,Alocacao_Media_Caixa_Pct,Turnover_Mensal_Medio_Pct,Patrimonio_Final_R$
EXP_086,200,6,1.20,True,3.2,4.8,8,424.7763941835362,282.0398862542562,12.225637758024831,9.774156536006707,2.451481222018126,12.217248243663967,0.20065739625856402,0.20065739625856402,-18.091701929637413,431,48.047580983754486,41.95005072157732,524776.3941835362
EXP_087,200,6,1.20,True,6.0,9.0,15,398.5293082082609,282.0398862542562,11.82572046853123,9.774156536006707,2.051563932524525,12.214906708330718,0.16795575942674476,0.16795575942674476,-18.27964560333548,431,48.03907513835011,41.937760384624106,498529.30820826086
EXP_088,200,6,1.20,False,0.0,0.0,0,159.65361685496356,282.0398862542562,6.86399711053125,9.774156536006707,-2.910159425475456,19.449797870011565,-0.14962414750656355,-0.14962414750656355,-43.25878075811526,1461,8.669025910246496,72.07948191273316,259653.61685496356
EXP_089,200,6,1.20,False,3.2,4.8,8,134.84358776447615,282.0398862542562,6.119907308342509,9.774156536006707,-3.654249227664197,19.454739578983528,-0.18783336640557202,-0.18783336640557202,-44.140786818088046,1495,8.641293138952967,72.06742987964353,234843.58776447616
EXP_090,200,6,1.20,False,6.0,9.0,15,114.93886353665106,282.0398862542562,5.468010289269976,9.774156536006707,-4.306146246736731,19.456944022006418,-0.22131667963202975,-0.22131667963202975,-44.90179259819436,1506,8.63652600078438,72.02694984974923,214938.86353665104
EXP_091,200,6,Desativado,True,0.0,0.0,0,450.03704650624445,282.0398862542562,12.59332291449724,9.774156536006707,2.819166378490534,13.533154046055259,0.20831554631658722,0.20831554631658722,-19.0474028324958,459,40.65253895683654,35.18344556170536,550037.0465062445
EXP_092,200,6,Desativado,True,3.2,4.8,8,423.7586966292456,282.0398862542562,12.21048189249252,9.774156536006707,2.4363253564858134,13.533058110491636,0.1800277022823857,0.1800277022823857,-19.162534397884446,459,40.640995549222495,35.17872084341797,523758.69662924565
EXP_093,200,6,Desativado,True,6.0,9.0,15,401.7095503213015,282.0398862542562,11.875205949479128,9.774156536006707,2.1010494134724222,13.532880948689305,0.15525514644211175,0.15525514644211175,-19.263993581569483,461,40.63565742117825,35.16765364147361,501709.5503213015
EXP_094,200,6,Desativado,False,0.0,0.0,0,108.87135003802784,282.0398862542562,5.2580973049081825,9.774156536006707,-4.516059231098524,19.89903928245101,-0.22694860626167224,-0.22694860626167224,-48.453569088449754,1622,6.76044496771443,59.59092914889285,208871.35003802783
EXP_095,200,6,Desativado,False,3.2,4.8,8,92.27728474846506,282.0398862542562,4.653615900037389,9.774156536006707,-5.120540635969317,19.90724853263737,-0.25721990799352984,-0.25721990799352984,-49.17417640627742,1622,6.731494635808558,59.58968255553194,192277.28474846506
